mean_vib_table,peak_vib_table,rms_vib_table,p2p_vib_table,CF_vib_table,var_vib_table,std_vib_table,IF_vib_table,MF_vib_table,SF_vib_table,skew_vib_table,kurtosis_vib_table,mean_vib_spindle,peak_vib_spindle,rms_vib_spindle,p2p_vib_spindle,CF_vib_spindle,var_vib_spindle,std_vib_spindle,IF_vib_spindle,MF_vib_spindle,SF_vib_spindle,skew_vib_spindle,kurtosis_vib_spindle,mean_AE_table,peak_AE_table,rms_AE_table,p2p_AE_table,CF_AE_table,var_AE_table,std_AE_table,IF_AE_table,MF_AE_table,SF_AE_table,skew_AE_table,kurtosis_AE_table,mean_AE_spindle,peak_AE_spindle,rms_AE_spindle,p2p_AE_spindle,CF_AE_spindle,var_AE_spindle,std_AE_spindle,IF_AE_spindle,MF_AE_spindle,SF_AE_spindle,skew_AE_spindle,kurtosis_AE_spindle,mean_smcAC,peak_smcAC,rms_smcAC,p2p_smcAC,CF_smcAC,var_smcAC,std_smcAC,IF_smcAC,MF_smcAC,SF_smcAC,skew_smcAC,kurtosis_smcAC,mean_smcDC,peak_smcDC,rms_smcDC,p2p_smcDC,CF_smcDC,var_smcDC,std_smcDC,IF_smcDC,MF_smcDC,SF_smcDC,skew_smcDC,kurtosis_smcDC,wear
1.728564453125,0.595703125,1.743957065607182,1.19140625,1.226411138309286,0.053451178073883054,0.23119510823951933,1.2203045111720008,1.226411138309286,1.0089048530729383,-1.1718528015543572,4.819979187125405,0.56474609375,0.1275634765625,0.5671315357352106,0.255126953125,1.1697686632291264,0.002700028419494629,0.051961797693061286,1.1672142486598651,1.1697686632291264,1.0042239194066327,-0.5028905918400635,3.0781520055847658,0.2053173828125,0.1031494140625,0.20893460688298207,0.206298828125,1.6489798442427965,0.0014984422683715821,0.03870971800945574,1.6349972650954838,1.6489798442427965,1.0176177195565823,0.7807412979323014,3.175941837176773,0.25980712890625,0.146484375,0.2648643401252549,0.29296875,1.7431665086300148,0.00265337443947792,0.05151091573130806,1.7266978020429065,1.7431665086300148,1.0194652519362921,0.7343097986388193,3.5068930450389653,-0.1222265625,3.089599609375,1.7239358660414252,6.17919921875,2.0733125031189483,2.957015537643432,1.7195974929161277,1.8723594930226604,2.0733125031189483,1.1300155721587628,-0.0042890689065635,1.6484240395702365,6.57017578125,0.62744140625,6.5741290498304386,1.2548828125,1.0950322396533874,0.05196296730041504,0.22795387099238967,1.0947017327946778,1.0950322396533874,1.0006016990582993,-0.1098006574371017,2.916955547746656,0.11
1.772744140625,0.703125,1.7890721150102402,1.40625,1.352267359718798,0.05815724458694458,0.24115813191129296,1.3455150416737822,1.352267359718798,1.0092105645767266,-0.7358146667573023,4.193291676040471,0.5709423828125,0.1416015625,0.5736500265664249,0.283203125,1.193846393694301,0.0030991484880447382,0.05566999630002447,1.1908936192048167,1.193846393694301,1.0047424115557633,-0.6055321453000625,3.4209613146474034,0.214345703125,0.098876953125,0.21810055101107292,0.19775390625,1.5939495593632975,0.0016237699031829834,0.04029602837976695,1.580368126110529,1.5939495593632975,1.0175177194192842,0.6771570604389922,3.1547948228945857,0.25610595703125,0.13336181640625,0.2612575253173951,0.2667236328125,1.6823509380763182,0.0026652333080768582,0.05162589764911462,1.6658563788715075,1.6823509380763182,1.020114988131715,0.6487799227393615,3.0231440066034025,-0.182705078125,3.58154296875,1.8384926469732068,7.1630859375,2.1081441664377443,3.3466740674018856,1.8293917206005623,1.894568400712539,2.1081441664377443,1.1368113707319005,0.007078599467307409,1.7178097779779904,7.05818359375,0.5322265625,7.060733020486653,1.064453125,1.0752429072933638,0.03599514350891113,0.1897238612007228,1.0750486331524522,1.0752429072933638,1.0003612015333394,0.02364746950556004,2.7358956517735398,0.11
1.824892578125,0.660400390625,1.838622362853204,1.32080078125,1.312310548198952,0.050299271488189704,0.22427499077737068,1.3070653773499081,1.312310548198952,1.0075236125637108,-0.5837062532076938,4.188677015865051,0.5755615234375,0.167236328125,0.5782462173400863,0.33447265625,1.25226821472631,0.003097620606422424,0.05565627194146608,1.2492046659597031,1.25226821472631,1.0046644777200398,-0.6912877440890436,4.000767730906291,0.208984375,0.09613037109375,0.21197861070739674,0.1922607421875,1.5646558815455371,0.0012604624032974243,0.03550299146969765,1.5537383177570094,1.5646558815455371,1.0143275577774498,0.6628498208534269,3.1803356280803654,0.24467041015625,0.11993408203125,0.2493397009635892,0.2398681640625,1.5836970677390227,0.0023066768705844874,0.04802787597410994,1.5690950637117456,1.5836970677390227,1.0190840028606538,0.7287885367829197,2.9603445267912707,-0.127587890625,3.5595703125,1.9126610494883294,7.119140625,2.3139144869337955,3.64199362039566,1.9084008018222116,2.0748996672029367,2.3139144869337955,1.137529934123634,-0.01873921697973269,1.6994225611024505,7.3131640625,0.458984375,7.315347518123325,0.91796875,1.0590897877589915,0.031940705871582036,0.17871962922852663,1.0589316141162395,1.0590897877589915,1.0002985651087086,0.015560728960912913,2.7897744103567144,0.11
1.779140625,0.6005859375,1.7925976071989635,1.201171875,1.242894336110787,0.0480648178100586,0.21923689883333644,1.23775962762921,1.242894336110787,1.0075637541012048,-0.9837289717199051,4.655050108165948,0.5829443359375,0.159912109375,0.5860169572996865,0.31982421875,1.2283839217486516,0.0035917754411697385,0.059931422819500445,1.2250077479122519,1.2283839217486516,1.005270865797581,-0.5347901446339495,3.4966648455990352,0.21404296875,0.1416015625,0.21820773624146414,0.283203125,1.9710222096746544,0.0018002236843109132,0.042429042934184986,1.9533032210968153,1.9710222096746544,1.0194576234659152,1.4203215249618861,6.781139727020442,0.2365087890625,0.113525390625,0.2401970004650392,0.22705078125,1.6276587375196663,0.0017581917285919189,0.04193079689908026,1.6155005471024217,1.6276587375196663,1.0155943946825778,0.8869958999371857,3.8253258614243126,-0.1637890625,3.46923828125,1.9332724687707834,6.9384765625,2.0870555735088585,3.7107155815124515,1.9263217751747634,1.8851110501782287,2.0870555735088585,1.1308786948298157,-0.028572352707789586,1.6602470925578103,7.4036328125,0.5078125,7.405935662274716,1.015625,1.0771567137776452,0.034104211425781246,0.18467325584875913,1.0769892314267173,1.0771567137776452,1.0003110432179765,0.07237005680400059,2.8672483820537176,0.11
1.672275390625,0.6103515625,1.6856069967392635,1.220703125,1.3123044830957205,0.04476596536636353,0.21157969034471039,1.306638013092659,1.3123044830957205,1.0079721355639162,-0.8248717041436398,4.474449801944666,0.5752490234375,0.157470703125,0.5782689250466484,0.31494140625,1.2341308202295262,0.0034835107088088987,0.059021273358077414,1.230784901240122,1.2341308202295262,1.0052497292235327,-0.359328288946482,3.340150483060972,0.2107275390625,0.0970458984375,0.21402288195570493,0.194091796875,1.6023229281435616,0.0013996982812881469,0.03741254176460278,1.5901244294089023,1.6023229281435616,1.015637931842537,0.6600744300412905,3.1294020264331546,0.22437744140625,0.09765625,0.2276714381935747,0.1953125,1.5888973861254179,0.0014890475571155547,0.03858817898159428,1.5777161199064251,1.5888973861254179,1.0146806058874729,0.8289047199675004,3.1690402894757113,-0.191708984375,3.433837890625,1.9262003599252684,6.86767578125,2.1246288191973997,3.673495491886139,1.916636504892396,1.9164474933672502,2.1246288191973997,1.1351522330143906,0.014189601554828799,1.6910019727167662,7.4544921875,0.5078125,7.45654571535151,1.015625,1.079615251560537,0.030620231628417968,0.1749863755508353,1.07946655487725,1.079615251560537,1.0002754752168033,0.055278539564656615,2.912434300849391,0.11
1.6765234375,0.61279296875,1.6891362487332595,1.2255859375,1.3028040641093441,0.04245043029785156,0.20603502201774232,1.297502271721149,1.3028040641093441,1.0075231940998495,-0.8384525596316045,4.586083949341245,0.5787744140625,0.1519775390625,0.5817070435671196,0.303955078125,1.2074791350756864,0.003403262162208557,0.058337485052139135,1.2043059738638187,1.2074791350756864,1.0050669646642378,-0.4554094661990878,3.4043762676046745,0.2101318359375,0.10406494140625,0.2129482786173056,0.2081298828125,1.640162710488863,0.0011915808916091919,0.03451928289534984,1.6294876263506448,1.640162710488863,1.0134032174003529,0.7570297638223669,4.051368574537802,0.22234130859375,0.0823974609375,0.2249496436724413,0.164794921875,1.4771212984397428,0.0011666846811771395,0.03415676625761197,1.4686343622009201,1.4771212984397428,1.0117312212255487,0.5598886482553995,2.7593175367456833,-0.118740234375,3.712158203125,1.9437451095764853,7.42431640625,2.419736078497476,3.7640458077430723,1.9401148955005403,2.173180496775925,2.419736078497476,1.136790427843166,-0.07602019111935324,1.6911464968615575,7.4641796875,0.47119140625,7.466365851859489,0.9423828125,1.063829822056702,0.03264062652587891,0.18066717058137294,1.0636739008703024,1.063829822056702,1.000292887423805,-0.017161742054056225,2.8150503244600538,0.11
2.10265625,0.85693359375,2.121664447478607,1.7138671875,1.3432131368331393,0.08029672203063964,0.2833667623957327,1.3364327115999108,1.3432131368331393,1.0090400879737746,-1.085196452671471,5.258734562576645,0.65208984375,0.220947265625,0.6569400973598468,0.44189453125,1.3210947255975614,0.006349127197265625,0.07968141061292543,1.3160062299697486,1.3210947255975614,1.0074380143416346,-0.2577141651537659,3.2588654981483596,0.19834716796875,0.17547607421875,0.20358366533599256,0.3509521484375,2.389453909552327,0.0021047097504138944,0.045877115759536305,2.3602033405954974,2.389453909552327,1.0264006661696707,1.3849702482221367,7.440316257568114,0.20883544921875,0.10498046875,0.21334862745181912,0.2099609375,1.6389722356223977,0.0019053919851779936,0.04365079592834469,1.622067127275278,1.6389722356223977,1.0216111692241563,0.8660301014660138,3.277122654766191,-0.173603515625,3.60107421875,1.8319792392399774,7.2021484375,2.3116450419657166,3.326009752368927,1.823735110252837,2.0723801900465113,2.3116450419657166,1.1375785994419503,-0.004668287880977896,1.7017607572320272,6.98240234375,0.64208984375,6.985561323009631,1.2841796875,1.0911592158201824,0.04412450752258302,0.21005834313966923,1.0909121424115873,1.0911592158201824,1.0004524201133238,0.0027615539449843155,3.0153479611837617,0.0
1.732177734375,0.606689453125,1.7459369426867741,1.21337890625,1.2528379613363079,0.04785610437393188,0.21876038117980112,1.2473572938689217,1.2528379613363079,1.0079433005278402,-1.0545789911169399,4.830527488320693,0.579501953125,0.1556396484375,0.5826430414430995,0.311279296875,1.216784504163522,0.003650400066375733,0.06041854075013508,1.2133263679412212,1.216784504163522,1.0054203239543216,-0.6156495854827392,3.6327290510164274,0.21482177734375,0.09735107421875,0.2182497674114915,0.1947021484375,1.6033721594734889,0.0014845649540424345,0.03853005260887188,1.5910718141628122,1.6033721594734889,1.0159573675915368,0.8179669663854441,3.4979485351680815,0.2231689453125,0.0897216796875,0.22606328356931105,0.179443359375,1.5028322909547176,0.0013002300262451173,0.03605870250362757,1.4932720708893994,1.5028322909547176,1.0129692697734363,0.5406625062810068,2.702730013712777,-0.1969921875,3.6572265625,1.9256323333174679,7.314453125,2.1262212985559836,3.669253961181641,1.9155296816237646,1.9110553400181896,2.1262212985559836,1.1350330458981885,0.0008485796091254429,1.6817552181199358,7.46599609375,0.52978515625,7.468184043477844,1.0595703125,1.0759987022038968,0.032675235366821286,0.18076292586374365,1.0758412489960996,1.0759987022038968,1.000293055300374,0.164268154819562,2.9981860322273124,0.11
1.747548828125,0.5859375,1.7595959038556033,1.171875,1.2494823429904853,0.04225083818435669,0.20555008680211423,1.2447680624088426,1.2494823429904853,1.0068936990696442,-1.0732974449593735,5.16854757216209,0.5805517578125,0.152587890625,0.5836509390594109,0.30517578125,1.1955441483531892,0.0036080751657485964,0.06006725535388309,1.1922083820449632,1.1955441483531892,1.0053383375473506,-0.566862001882102,3.57987783140622,0.213642578125,0.09765625,0.21648500021848013,0.1953125,1.6016518089249008,0.0012226041316986086,0.03496575655836162,1.5912830826895825,1.6016518089249008,1.013304567462283,0.693039476303301,3.5209601762873857,0.2225390625,0.0762939453125,0.22480562344115143,0.152587890625,1.3646196021125938,0.0010139339923858643,0.03184233019717408,1.3576224328593998,1.3646196021125938,1.0101850026493728,0.15322353172688996,2.218359291829146,-0.153466796875,3.785400390625,1.9563232298480866,7.57080078125,2.544586819668684,3.803648521900177,1.9502944705608374,2.30178667193542,2.544586819668684,1.130867361407006,0.0038202648415895787,1.6867793834323768,7.498984375,0.537109375,7.5010748156646025,1.07421875,1.0719090791553751,0.031356733703613276,0.1770783264649101,1.0717597174617397,1.0719090791553751,1.0002787631711265,0.07826183135821783,3.070912269059897,0.11
1.764033203125,0.6103515625,1.777434475438128,1.220703125,1.2536046351315464,0.04746017274856567,0.2178535580351298,1.2483599705486694,1.2536046351315464,1.0075969501534254,-1.0826021897987563,5.050033592820463,0.5874560546875,0.162353515625,0.5904300176106602,0.32470703125,1.2146730696395638,0.003502989506721496,0.05918605838135782,1.211443675141924,1.2146730696395638,1.0050624432235058,-0.6814727287041682,3.7577158656182954,0.21818359375,0.1171875,0.22197982031375257,0.234375,1.720649321051642,0.0016709600448608398,0.04087737815541549,1.7064273565482053,1.720649321051642,1.0173992301552353,0.9766334062461287,4.092334500847897,0.2222119140625,0.08148193359375,0.224450255713229,0.1629638671875,1.4547801546726395,0.0009997825384140014,0.0316193380451584,1.4475158759805753,1.4547801546726395,1.0100730046819157,0.3896460449354767,2.636644504903316,-0.12322265625,3.607177734375,1.9449915119368382,7.21435546875,2.2342975363519377,3.767808158493042,1.9410842739286314,2.007155573815393,2.2342975363519377,1.1364873255177361,-0.049681816066722166,1.6911663638454832,7.46951171875,0.50537109375,7.471604029369998,1.0107421875,1.0748316042631532,0.03126145515441894,0.17680909239747525,1.0746811909873208,1.0748316042631532,1.0002801134396437,0.12222105561613267,2.9696996045860926,0.11
